08/12/15,0,31/05/16,0,10/12/15,0,07/01/16,0,08/12/15,0,03/01/16,0,09/02/16,12.2,08/12/15,0
09/12/15,0,01/06/16,0,11/12/15,0,08/01/16,0,09/12/15,0,04/01/16,0,10/02/16,1,09/12/15,0
10/12/15,0,02/06/16,1,12/12/15,0,09/01/16,5.1,10/12/15,0,05/01/16,0.5,11/02/16,0.8,10/12/15,0
11/12/15,0,04/06/16,0.5,13/12/15,0,10/01/16,8.4,11/12/15,0,06/01/16,0,12/02/16,0,11/12/15,0
12/12/15,0,05/06/16,14.2,14/12/15,0.5,11/01/16,1.3,12/12/15,0,07/01/16,0,13/02/16,1,12/12/15,0
13/12/15,0,06/06/16,2.3,15/12/15,2.8,12/01/16,0,13/12/15,0,08/01/16,0,15/02/16,1.5,13/12/15,0
14/12/15,4.3,07/06/16,4.8,16/12/15,0,13/01/16,2.8,14/12/15,0.5,09/01/16,6.1,16/02/16,15.7,14/12/15,0
15/12/15,0,08/06/16,0,17/12/15,0,14/01/16,0,15/12/15,3.6,10/01/16,6.9,17/02/16,0,15/12/15,4.6
16/12/15,0,09/06/16,0,18/12/15,0,15/01/16,0,16/12/15,0,11/01/16,16,18/02/16,0,16/12/15,0
17/12/15,1.3,11/06/16,0,19/12/15,0,16/01/16,2.8,17/12/15,0,12/01/16,2.8,19/02/16,0,17/12/15,10.9
18/12/15,0,12/06/16,0,20/12/15,0,17/01/16,0,18/12/15,0,13/01/16,1.5,20/02/16,0,18/12/15,0.5
19/12/15,0,13/06/16,0,21/12/15,4.1,18/01/16,0.5,19/12/15,0,14/01/16,2.3,21/02/16,0,19/12/15,0.3
20/12/15,0,14/06/16,0,22/12/15,8.1,19/01/16,0,20/12/15,0,15/01/16,0,22/02/16,0,20/12/15,0
21/12/15,2.3,15/06/16,0,23/12/15,0,20/01/16,0,21/12/15,5.1,16/01/16,5.6,23/02/16,0,21/12/15,0
22/12/15,25.1,16/06/16,1.5,24/12/15,15.7,21/01/16,1.3,22/12/15,7.9,17/01/16,0,24/02/16,17.8,22/12/15,5.3
23/12/15,8.9,17/06/16,0.5,25/12/15,0,22/01/16,0,23/12/15,0,18/01/16,2.3,25/02/16,10.2,23/12/15,4.3
24/12/15,0,18/06/16,0,26/12/15,0,23/01/16,23.9,24/12/15,20.8,19/01/16,0,26/02/16,2.5,24/12/15,25.1
25/12/15,0,19/06/16,0,27/12/15,13.5,24/01/16,1.3,25/12/15,0,20/01/16,0,27/02/16,0,25/12/15,0
26/12/15,12.2,21/06/16,0,28/12/15,0,25/01/16,0,26/12/15,0,21/01/16,1.3,28/02/16,0,26/12/15,6.6
27/12/15,23.4,23/06/16,39.9,29/12/15,22.9,26/01/16,0.3,27/12/15,18.5,22/01/16,0,29/02/16,2.5,27/12/15,10.7
28/12/15,10.2,24/06/16,45.7,30/12/15,0,27/01/16,0,28/12/15,0,23/01/16,0,01/03/16,0,28/12/15,12.2
29/12/15,2.5,25/06/16,0,31/12/15,0,28/01/16,0,29/12/15,29.5,24/01/16,0,02/03/16,9.1,29/12/15,2.8
30/12/15,0,27/06/16,0.8,01/01/16,0,29/01/16,0,30/12/15,0,25/01/16,0,03/03/16,0,30/12/15,0
31/12/15,0,28/06/16,0,02/01/16,0,30/01/16,0,31/12/15,0,26/01/16,0.5,04/03/16,3.6,31/12/15,0
01/01/16,0,29/06/16,0,03/01/16,0,31/01/16,0,01/01/16,0,27/01/16,0,05/03/16,0,01/01/16,0
02/01/16,0,30/06/16,0,04/01/16,0,01/02/16,0,02/01/16,0,28/01/16,0,06/03/16,0.5,02/01/16,0
03/01/16,1.3,02/07/16,4.6,05/01/16,0,02/02/16,0,03/01/16,0,29/01/16,0,07/03/16,0,03/01/16,0
04/01/16,0.8,03/07/16,0,06/01/16,0,03/02/16,11.9,04/01/16,0,30/01/16,0,09/03/16,0,04/01/16,0
05/01/16,0,04/07/16,3,07/01/16,0,04/02/16,3.3,05/01/16,0,31/01/16,0,10/03/16,5.6,05/01/16,0
06/01/16,0,05/07/16,20.3,08/01/16,0,05/02/16,0,06/01/16,0,01/02/16,1.3,11/03/16,19.6,06/01/16,0
07/01/16,0,06/07/16,1.5,09/01/16,7.9,06/02/16,0,07/01/16,0,02/02/16,0,12/03/16,0,07/01/16,0
08/01/16,5.8,07/07/16,1,10/01/16,11.2,07/02/16,0,08/01/16,0,03/02/16,13.5,13/03/16,26.7,08/01/16,0
09/01/16,0.5,08/07/16,0,11/01/16,0.8,08/02/16,0,09/01/16,7.9,04/02/16,0,14/03/16,9.9,09/01/16,3.6
10/01/16,11.7,09/07/16,0,12/01/16,2,09/02/16,12.7,10/01/16,10.2,05/02/16,0,15/03/16,7.1,10/01/16,6.4
11/01/16,0,10/07/16,0,13/01/16,0.3,10/02/16,3,11/01/16,1,06/02/16,0,16/03/16,0,11/01/16,1.5
12/01/16,2.8,11/07/16,0,14/01/16,1,11/02/16,0,12/01/16,3,07/02/16,0,17/03/16,0,12/01/16,0
13/01/16,0.3,12/07/16,0.3,15/01/16,0,12/02/16,0,13/01/16,0,08/02/16,1.3,18/03/16,0,13/01/16,1.5
14/01/16,0.3,13/07/16,0.8,16/01/16,4.8,13/02/16,0.8,14/01/16,1.3,09/02/16,1.5,19/03/16,0,14/01/16,0
15/01/16,3.8,14/07/16,0,17/01/16,0,14/02/16,0,15/01/16,0,10/02/16,1.5,20/03/16,1.8,15/01/16,0
16/01/16,0,15/07/16,5.1,18/01/16,0,15/02/16,2.8,16/01/16,4.8,11/02/16,2,21/03/16,0,16/01/16,2
17/01/16,1.3,16/07/16,20.3,19/01/16,0,16/02/16,28.7,17/01/16,0,12/02/16,1.5,22/03/16,0,17/01/16,0.3
18/01/16,0,18/07/16,0,20/01/16,0.5,17/02/16,0,18/01/16,0.3,13/02/16,0,23/03/16,0,18/01/16,0
19/01/16,0.3,19/07/16,16,21/01/16,0,18/02/16,0,19/01/16,0,14/02/16,1.5,24/03/16,0,19/01/16,0
20/01/16,0.5,20/07/16,0,22/01/16,0,19/02/16,0,20/01/16,0.3,15/02/16,0.8,25/03/16,7.1,20/01/16,0
21/01/16,0,23/07/16,0,23/01/16,0,20/02/16,0,21/01/16,0.5,16/02/16,0,26/03/16,0.5,21/01/16,1
22/01/16,0,24/07/16,0,24/01/16,0,21/02/16,8.4,22/01/16,0,17/02/16,0,27/03/16,0,22/01/16,0
23/01/16,0,25/07/16,0,25/01/16,0,22/02/16,0,23/01/16,0,18/02/16,0,28/03/16,15.5,23/01/16,19.1
24/01/16,0,26/07/16,11.7,26/01/16,0,23/02/16,0,24/01/16,0,19/02/16,0,29/03/16,0,24/01/16,0.8
25/01/16,0,27/07/16,11.2,27/01/16,0,24/02/16,15,25/01/16,0,20/02/16,0,30/03/16,0,25/01/16,0
26/01/16,0,28/07/16,0.3,28/01/16,0,25/02/16,4.8,26/01/16,0,21/02/16,0,31/03/16,0.3,26/01/16,0.3
27/01/16,0,29/07/16,13,29/01/16,0,26/02/16,3.3,27/01/16,0,22/02/16,0,01/04/16,9.7,27/01/16,0.3
28/01/16,0.3,30/07/16,15.7,30/01/16,0,27/02/16,0,28/01/16,0,23/02/16,0,02/04/16,0,28/01/16,0
29/01/16,1.3,31/07/16,0.5,31/01/16,0,28/02/16,0,29/01/16,0,24/02/16,0,03/04/16,3,29/01/16,0
30/01/16,0,01/08/16,0,01/02/16,2,29/02/16,1,30/01/16,0,25/02/16,48.5,04/04/16,0,30/01/16,0
31/01/16,0,02/08/16,0,02/02/16,0,01/03/16,0,31/01/16,0,26/02/16,12.2,05/04/16,0,31/01/16,0
01/02/16,1.5,03/08/16,0.3,03/02/16,7.4,02/03/16,9.4,01/02/16,1.8,27/02/16,0,06/04/16,0,01/02/16,0.3
02/02/16,5.6,04/08/16,0,04/02/16,0,03/03/16,0,02/02/16,0,28/02/16,0,07/04/16,9.4,02/02/16,0.3
03/02/16,10.2,05/08/16,0,05/02/16,0,04/03/16,2,03/02/16,7.6,29/02/16,2.3,10/04/16,1.8,03/02/16,16.8
04/02/16,0,06/08/16,0,06/02/16,0,05/03/16,0,04/02/16,0,01/03/16,0,11/04/16,7.1,04/02/16,2.5
05/02/16,0.3,07/08/16,0,07/02/16,0,06/03/16,1.5,05/02/16,0,02/03/16,0,12/04/16,29.7,05/02/16,0
06/02/16,0,08/08/16,0,08/02/16,0,07/03/16,0,06/02/16,0,03/03/16,0,13/04/16,0,06/02/16,0
07/02/16,0,09/08/16,0,09/02/16,0.3,08/03/16,0,07/02/16,0,04/03/16,2.8,14/04/16,0,07/02/16,0
08/02/16,3.3,10/08/16,2,10/02/16,0.5,09/03/16,0,08/02/16,0,05/03/16,1.3,15/04/16,0,08/02/16,0
09/02/16,1.3,11/08/16,0.3,11/02/16,0,10/03/16,2.5,09/02/16,0,06/03/16,0.5,16/04/16,0,09/02/16,8.6
10/02/16,3,12/08/16,0,12/02/16,0,11/03/16,19.6,10/02/16,0,07/03/16,0,17/04/16,0,10/02/16,1.5
11/02/16,1,13/08/16,3.6,13/02/16,0,12/03/16,0,11/02/16,1,08/03/16,0,18/04/16,0,11/02/16,0.3
12/02/16,2,14/08/16,0,14/02/16,0,13/03/16,6.1,12/02/16,0,09/03/16,0,19/04/16,0,12/02/16,0
13/02/16,0.8,15/08/16,12.2,15/02/16,1,14/03/16,2,13/02/16,0,10/03/16,7.9,20/04/16,0,13/02/16,0.3
14/02/16,0,16/08/16,2.3,16/02/16,0,15/03/16,13.7,14/02/16,0,11/03/16,17.5,21/04/16,0,14/02/16,0
15/02/16,2.8,17/08/16,2.5,17/02/16,0.5,16/03/16,0,15/02/16,1.3,12/03/16,0,22/04/16,2,15/02/16,2.3
16/02/16,10.9,18/08/16,6.9,18/02/16,0,17/03/16,0,16/02/16,0,13/03/16,3.3,23/04/16,1.3,16/02/16,29
17/02/16,0.3,19/08/16,0.5,19/02/16,0,18/03/16,0,17/02/16,0.8,14/03/16,7.9,24/04/16,0,17/02/16,0
18/02/16,0,20/08/16,0,20/02/16,0,19/03/16,0,18/02/16,0,15/03/16,17.3,25/04/16,0,18/02/16,0
19/02/16,0,21/08/16,8.6,21/02/16,0,20/03/16,2,19/02/16,0,16/03/16,0,26/04/16,11.4,19/02/16,0
20/02/16,0,22/08/16,4.1,22/02/16,0,21/03/16,0,20/02/16,0,17/03/16,0,27/04/16,2,20/02/16,0
21/02/16,0,23/08/16,0,23/02/16,0,22/03/16,0,21/02/16,0,18/03/16,0,28/04/16,2.5,21/02/16,8.4
22/02/16,0,24/08/16,0,24/02/16,7.1,23/03/16,0,22/02/16,0,19/03/16,0,29/04/16,0.8,22/02/16,3
23/02/16,0,25/08/16,0,25/02/16,20.3,24/03/16,0,23/02/16,0,20/03/16,0,30/04/16,0,23/02/16,0
24/02/16,34.8,26/08/16,0,26/02/16,0.3,25/03/16,9.4,24/02/16,8.9,21/03/16,0,01/05/16,7.1,24/02/16,14.2
25/02/16,3.6,27/08/16,0,27/02/16,0,26/03/16,0,25/02/16,11.7,22/03/16,0,02/05/16,5.6,25/02/16,6.1
26/02/16,0.8,28/08/16,0,28/02/16,0,27/03/16,0,26/02/16,0.3,23/03/16,0,03/05/16,0,26/02/16,3.8
27/02/16,0,29/08/16,0.8,29/02/16,4.1,28/03/16,8.1,27/02/16,0,24/03/16,0,04/05/16,0,27/02/16,0
28/02/16,0,31/08/16,0,01/03/16,0,29/03/16,0,28/02/16,0,25/03/16,9.9,05/05/16,1.8,28/02/16,0
29/02/16,3.8,01/09/16,4.1,02/03/16,9.7,30/03/16,0,29/02/16,5.6,26/03/16,0,06/05/16,0.3,29/02/16,1
01/03/16,7.6,02/09/16,0,03/03/16,0,31/03/16,0,01/03/16,0,27/03/16,0,07/05/16,0,01/03/16,0
02/03/16,0.5,04/09/16,0,04/03/16,2.5,01/04/16,0,02/03/16,8.9,28/03/16,9.9,08/05/16,0,02/03/16,6.6
03/03/16,1.3,05/09/16,0,05/03/16,1.5,02/04/16,0,03/03/16,0,29/03/16,0,09/05/16,0.5,03/03/16,0
04/03/16,3,06/09/16,0,06/03/16,0.3,03/04/16,2.3,04/03/16,4.1,30/03/16,0,10/05/16,4.6,04/03/16,2
05/03/16,1.5,07/09/16,0,07/03/16,0,04/04/16,0,05/03/16,0.8,31/03/16,4.1,11/05/16,6.9,05/03/16,0.5
06/03/16,0,08/09/16,0,08/03/16,0,05/04/16,0,06/03/16,0.3,01/04/16,9.7,12/05/16,0.5,06/03/16,1
07/03/16,0,09/09/16,0,09/03/16,0,06/04/16,0,07/03/16,0,02/04/16,4.3,13/05/16,2,07/03/16,0
08/03/16,0,10/09/16,2.8,10/03/16,1,07/04/16,10.7,08/03/16,0,03/04/16,2.3,14/05/16,8.1,08/03/16,0
09/03/16,2,11/09/16,9.4,11/03/16,2,08/04/16,5.8,09/03/16,0,04/04/16,0,15/05/16,1.8,09/03/16,0
10/03/16,21.3,12/09/16,0,12/03/16,0,09/04/16,3,10/03/16,3.3,05/04/16,0,16/05/16,0.3,10/03/16,5.1
11/03/16,0,13/09/16,0,13/03/16,5.1,10/04/16,0.5,11/03/16,1.8,06/04/16,0,17/05/16,0,11/03/16,16.3
12/03/16,0,14/09/16,0,14/03/16,8.9,11/04/16,0.8,12/03/16,0,07/04/16,18.8,19/05/16,0,12/03/16,0
13/03/16,11.9,15/09/16,0,15/03/16,0.5,12/04/16,14.5,13/03/16,6.9,08/04/16,5.6,20/05/16,0,13/03/16,6.6
14/03/16,16,16/09/16,0,16/03/16,0.3,13/04/16,0,14/03/16,6.6,09/04/16,22.4,21/05/16,12.7,14/03/16,3.3
15/03/16,0.3,17/09/16,2.3,17/03/16,0,14/04/16,0,15/03/16,0,10/04/16,9.1,22/05/16,2.8,15/03/16,21.3
16/03/16,0,18/09/16,5.3,18/03/16,0,15/04/16,0,16/03/16,0,11/04/16,1,23/05/16,0,16/03/16,0
17/03/16,0,19/09/16,1.5,19/03/16,0,16/04/16,0,17/03/16,0,12/04/16,0,24/05/16,0,17/03/16,0
18/03/16,0,20/09/16,0,20/03/16,0,17/04/16,0,18/03/16,0,13/04/16,0,25/05/16,0,18/03/16,0
19/03/16,0,23/09/16,0,21/03/16,0,18/04/16,0,19/03/16,0,14/04/16,0,26/05/16,0,19/03/16,0
20/03/16,0,24/09/16,0,22/03/16,0,19/04/16,0,20/03/16,0,15/04/16,0,27/05/16,0,20/03/16,0.5
21/03/16,0,25/09/16,0,23/03/16,0,20/04/16,0,21/03/16,0,16/04/16,0,28/05/16,0,21/03/16,0
22/03/16,0,27/09/16,1,24/03/16,0.5,21/04/16,0,22/03/16,0,17/04/16,0,29/05/16,0.8,22/03/16,0
23/03/16,0,28/09/16,0,25/03/16,25.9,22/04/16,3.6,23/03/16,0,18/04/16,0,30/05/16,0.5,23/03/16,0
24/03/16,20.6,29/09/16,16,26/03/16,0,23/04/16,20.1,24/03/16,0,19/04/16,0,31/05/16,0,24/03/16,0
25/03/16,0.3,30/09/16,10.4,27/03/16,0,24/04/16,0,25/03/16,29.2,20/04/16,0,01/06/16,0,25/03/16,14
26/03/16,0,01/10/16,3.6,28/03/16,13,25/04/16,0,26/03/16,0,21/04/16,0,02/06/16,0,26/03/16,0
27/03/16,0,02/10/16,0.8,29/03/16,0,26/04/16,0,27/03/16,0,22/04/16,4.1,03/06/16,6.4,27/03/16,0
28/03/16,19.1,03/10/16,0,30/03/16,0,27/04/16,16.3,28/03/16,18.8,23/04/16,0.8,04/06/16,0.3,28/03/16,6.6
29/03/16,0,04/10/16,0,31/03/16,10.7,28/04/16,2.3,29/03/16,0,24/04/16,0,05/06/16,3.8,29/03/16,0
30/03/16,0,05/10/16,0,01/04/16,7.9,29/04/16,8.6,30/03/16,0,25/04/16,0,06/06/16,2.3,30/03/16,0
31/03/16,10.9,06/10/16,0,02/04/16,0.3,30/04/16,0,31/03/16,11.7,26/04/16,11.9,07/06/16,0.8,31/03/16,0
01/04/16,4.1,08/10/16,0,03/04/16,2.5,01/05/16,9.9,01/04/16,9.7,27/04/16,0,08/06/16,0,01/04/16,0.5
02/04/16,8.4,09/10/16,0,04/04/16,0.3,02/05/16,12.7,02/04/16,0.5,28/04/16,0,09/06/16,0,02/04/16,0
03/04/16,0.3,10/10/16,0,05/04/16,0,03/05/16,0,03/04/16,3.3,29/04/16,15.5,10/06/16,0,03/04/16,0.5
04/04/16,0.3,11/10/16,0,06/04/16,0,04/05/16,0,04/04/16,0,30/04/16,0,11/06/16,0.5,04/04/16,0
05/04/16,0,12/10/16,0,07/04/16,10.2,05/05/16,6.1,05/04/16,0,01/05/16,18.5,12/06/16,0,05/04/16,0.3
06/04/16,4.3,13/10/16,7.1,08/04/16,1,06/05/16,0.5,06/04/16,0,02/05/16,21.8,13/06/16,0,06/04/16,0
07/04/16,7.6,14/10/16,1.8,09/04/16,10.2,07/05/16,0,07/04/16,9.9,03/05/16,11.9,14/06/16,0,07/04/16,9.9
08/04/16,4.1,15/10/16,0,10/04/16,0.8,08/05/16,0,08/04/16,0,04/05/16,0,15/06/16,0,08/04/16,5.3
09/04/16,2.5,17/10/16,0,11/04/16,8.4,09/05/16,0.3,09/04/16,6.1,05/05/16,4.6,16/06/16,2.8,09/04/16,2.3
10/04/16,0.5,18/10/16,0,12/04/16,0,10/05/16,9.4,10/04/16,0,06/05/16,0,17/06/16,0.8,10/04/16,0
11/04/16,19.6,19/10/16,1,13/04/16,0,11/05/16,16.3,11/04/16,9.9,07/05/16,0,18/06/16,0,11/04/16,0.3
12/04/16,0,20/10/16,0,14/04/16,0,12/05/16,3.6,12/04/16,0,08/05/16,1.8,19/06/16,0,12/04/16,14.7
13/04/16,0,21/10/16,47.5,15/04/16,0,13/05/16,20.3,13/04/16,0,09/05/16,0,20/06/16,0,13/04/16,0
14/04/16,0,22/10/16,7.9,16/04/16,0,14/05/16,0.8,14/04/16,0,10/05/16,2.8,21/06/16,0,14/04/16,0
15/04/16,0,23/10/16,0,17/04/16,0,15/05/16,13.5,15/04/16,0,11/05/16,1,22/06/16,0,15/04/16,0
16/04/16,0,24/10/16,0,18/04/16,0,16/05/16,0.3,16/04/16,0,12/05/16,0.8,23/06/16,62.7,16/04/16,0
17/04/16,0,26/10/16,0,19/04/16,0,17/05/16,0.8,17/04/16,0,13/05/16,38.9,24/06/16,0,17/04/16,0
18/04/16,0,27/10/16,0,20/04/16,0,18/05/16,10.7,18/04/16,0,14/05/16,4.3,25/06/16,0,18/04/16,0
19/04/16,0,28/10/16,0,21/04/16,1,19/05/16,0,19/04/16,0,15/05/16,0.8,26/06/16,0,19/04/16,0
20/04/16,0,30/10/16,0,22/04/16,9.1,20/05/16,0,20/04/16,0,16/05/16,0,27/06/16,13,20/04/16,0
21/04/16,2.8,31/10/16,4.3,23/04/16,0.8,21/05/16,14,21/04/16,0.8,17/05/16,0.5,28/06/16,0,21/04/16,0
22/04/16,10.7,01/11/16,0,24/04/16,0,22/05/16,2,22/04/16,0.8,18/05/16,1,29/06/16,0,22/04/16,4.3
23/04/16,0,02/11/16,0,25/04/16,0,23/05/16,0,23/04/16,4.1,19/05/16,0,30/06/16,0,23/04/16,3.3
24/04/16,0,03/11/16,0,26/04/16,17.8,24/05/16,0,24/04/16,0,20/05/16,0,01/07/16,0,24/04/16,0
25/04/16,0,05/11/16,0,27/04/16,0,25/05/16,0,25/04/16,0,21/05/16,3.6,02/07/16,4.1,25/04/16,0
26/04/16,8.1,06/11/16,0,28/04/16,2,26/05/16,1.5,26/04/16,10.9,22/05/16,1,03/07/16,0,26/04/16,0
27/04/16,0,07/11/16,0,29/04/16,0.5,27/05/16,0,27/04/16,0,23/05/16,0.5,04/07/16,7.9,27/04/16,9.7
28/04/16,3.8,08/11/16,0,30/04/16,0,28/05/16,0,28/04/16,6.9,24/05/16,0,05/07/16,8.1,28/04/16,1.5
29/04/16,0.8,09/11/16,5.1,01/05/16,17.8,29/05/16,0,29/04/16,0.5,25/05/16,0,06/07/16,1.8,29/04/16,1
30/04/16,11.2,10/11/16,0,02/05/16,15.2,30/05/16,0,30/04/16,0.8,26/05/16,0,07/07/16,2.8,30/04/16,0
01/05/16,3.8,11/11/16,0,03/05/16,0.5,31/05/16,0,01/05/16,23.1,27/05/16,0,08/07/16,0.5,01/05/16,12.4
02/05/16,8.9,12/11/16,0,04/05/16,0,01/06/16,0,02/05/16,11.9,28/05/16,0,09/07/16,0,02/05/16,15
03/05/16,0,13/11/16,0,05/05/16,3.6,02/06/16,1.3,03/05/16,0,29/05/16,3.6,10/07/16,0,03/05/16,0.3
04/05/16,0.8,14/11/16,0,06/05/16,0,03/06/16,0.8,04/05/16,0,30/05/16,0,11/07/16,0,04/05/16,0
05/05/16,1.3,16/11/16,0,07/05/16,0,04/06/16,0,05/05/16,5.8,31/05/16,0,12/07/16,0,05/05/16,6.9
06/05/16,0,17/11/16,0,08/05/16,0,05/06/16,23.1,06/05/16,0,01/06/16,0,13/07/16,0.5,06/05/16,0.3
07/05/16,5.8,18/11/16,0,09/05/16,0,06/06/16,1.5,07/05/16,0,02/06/16,0,14/07/16,4.8,07/05/16,0
08/05/16,0,19/11/16,0,10/05/16,3.6,07/06/16,0.3,08/05/16,0.3,03/06/16,0,15/07/16,16.8,08/05/16,0.3
09/05/16,0,20/11/16,5.6,11/05/16,5.1,08/06/16,0,09/05/16,0,04/06/16,0,16/07/16,0.5,09/05/16,0
10/05/16,1.5,21/11/16,0,12/05/16,2.5,09/06/16,0,10/05/16,4.3,05/06/16,7.1,17/07/16,0,10/05/16,7.9
11/05/16,0,22/11/16,0,13/05/16,19.1,10/06/16,0,11/05/16,4.6,06/06/16,8.1,18/07/16,14,11/05/16,14.5
12/05/16,0.5,23/11/16,0,14/05/16,8.9,11/06/16,0,12/05/16,0.3,07/06/16,4.8,19/07/16,3.8,12/05/16,1
13/05/16,2.5,24/11/16,0.3,15/05/16,0.8,12/06/16,0,13/05/16,10.2,08/06/16,0.8,20/07/16,0,13/05/16,21.3
14/05/16,8.6,25/11/16,0,16/05/16,0,13/06/16,0,14/05/16,6.9,09/06/16,0,21/07/16,0,14/05/16,0
15/05/16,0,26/11/16,0,17/05/16,0,14/06/16,0,15/05/16,0.3,10/06/16,0,22/07/16,0,15/05/16,11.7
16/05/16,0,28/11/16,0,18/05/16,1.3,15/06/16,0,16/05/16,0,11/06/16,0,23/07/16,8.9,16/05/16,0
17/05/16,1,29/11/16,5.1,19/05/16,0,16/06/16,6.4,17/05/16,0,12/06/16,0,24/07/16,0,17/05/16,1.5
18/05/16,0.8,30/11/16,6.1,20/05/16,0,17/06/16,2.8,18/05/16,3.6,13/06/16,0,25/07/16,0,18/05/16,9.4
19/05/16,0,01/12/16,0,21/05/16,1.5,18/06/16,0,19/05/16,0,14/06/16,0,26/07/16,0,19/05/16,0
20/05/16,0,02/12/16,0,22/05/16,0,19/06/16,0,20/05/16,0,15/06/16,0,27/07/16,0,20/05/16,0
21/05/16,14.5,03/12/16,0,23/05/16,0,20/06/16,0,21/05/16,0.8,16/06/16,3,28/07/16,0.5,21/05/16,9.9
22/05/16,0,04/12/16,0,24/05/16,0,21/06/16,0,22/05/16,0,17/06/16,10.7,29/07/16,2.8,22/05/16,1.8
23/05/16,0,05/12/16,2,25/05/16,0,22/06/16,0,23/05/16,0,18/06/16,0,30/07/16,5.6,23/05/16,0.8
24/05/16,0,06/12/16,0.3,26/05/16,0,23/06/16,37.8,24/05/16,0,19/06/16,0,31/07/16,0.5,24/05/16,0
25/05/16,0,07/12/16,13.7,27/05/16,0,24/06/16,18,25/05/16,0,20/06/16,0,01/08/16,0,25/05/16,0
26/05/16,0,08/12/16,0,28/05/16,0,25/06/16,0,26/05/16,0,21/06/16,0,02/08/16,0,26/05/16,3
27/05/16,0,09/12/16,0,29/05/16,0.5,26/06/16,0,27/05/16,0,22/06/16,0,04/08/16,0,27/05/16,0
28/05/16,0,10/12/16,0,30/05/16,1.5,27/06/16,0,28/05/16,0,23/06/16,19.8,05/08/16,0,28/05/16,0
29/05/16,0.8,11/12/16,0,31/05/16,0,28/06/16,0,29/05/16,0.8,24/06/16,0,07/08/16,0,29/05/16,0
30/05/16,0,12/12/16,3.8,01/06/16,0,29/06/16,0,30/05/16,0,25/06/16,0,08/08/16,0.8,30/05/16,0
31/05/16,0,13/12/16,0,02/06/16,1,30/06/16,0,31/05/16,0,26/06/16,0,09/08/16,0,31/05/16,0
01/06/16,0,14/12/16,3.8,03/06/16,0,01/07/16,0,01/06/16,0,27/06/16,0,10/08/16,4.3,01/06/16,0
02/06/16,1,15/12/16,0,04/06/16,0,02/07/16,0.5,02/06/16,0,28/06/16,0,11/08/16,0.3,02/06/16,0.3
03/06/16,0,16/12/16,0,05/06/16,45.2,03/07/16,0,03/06/16,0,29/06/16,0,12/08/16,0,03/06/16,1
04/06/16,3.6,17/12/16,12.4,06/06/16,4.8,04/07/16,1.5,04/06/16,0,30/06/16,0,13/08/16,0,04/06/16,0
05/06/16,1,18/12/16,39.6,07/06/16,0.5,05/07/16,26.4,05/06/16,45,01/07/16,0,14/08/16,10.2,05/06/16,11.4
06/06/16,10.7,19/12/16,0,08/06/16,0,06/07/16,4.3,06/06/16,0.3,02/07/16,2.3,15/08/16,21.1,06/06/16,3.3
07/06/16,2.5,20/12/16,0,09/06/16,0,07/07/16,3.6,07/06/16,0.8,03/07/16,0,16/08/16,7.1,07/06/16,0.5
08/06/16,0,21/12/16,0,10/06/16,0,08/07/16,0,08/06/16,0,04/07/16,0,17/08/16,22.4,08/06/16,0
09/06/16,0,22/12/16,0,11/06/16,1.3,09/07/16,0,09/06/16,0,05/07/16,0,18/08/16,8.6,09/06/16,0
10/06/16,0,23/12/16,0,12/06/16,0,10/07/16,0,10/06/16,0,06/07/16,0,19/08/16,0.8,10/06/16,0
11/06/16,0,24/12/16,7.4,13/06/16,0,11/07/16,0,11/06/16,0,07/07/16,0,20/08/16,0,11/06/16,0
12/06/16,0,25/12/16,0.8,14/06/16,0,12/07/16,0,12/06/16,0,08/07/16,4.6,21/08/16,1.3,12/06/16,0
13/06/16,0,26/12/16,0,15/06/16,0.3,13/07/16,2,13/06/16,0,09/07/16,7.9,23/08/16,0,13/06/16,0
14/06/16,0,27/12/16,11.7,16/06/16,2.5,14/07/16,0.5,14/06/16,0,10/07/16,0,24/08/16,0,14/06/16,0
15/06/16,1,28/12/16,0,17/06/16,0,15/07/16,5.3,15/06/16,5.3,11/07/16,0,25/08/16,4.8,15/06/16,0
16/06/16,46.7,29/12/16,1.5,18/06/16,0,16/07/16,13.5,16/06/16,18.8,12/07/16,0,26/08/16,0,16/06/16,2.8
17/06/16,0,30/12/16,0,19/06/16,0,17/07/16,0,17/06/16,0.3,13/07/16,0,27/08/16,0,17/06/16,5.6
18/06/16,0,31/12/16,0,20/06/16,0,18/07/16,0,18/06/16,0,14/07/16,15,28/08/16,0,18/06/16,0
19/06/16,0,01/01/17,1.3,21/06/16,0,19/07/16,5.3,19/06/16,0,15/07/16,0,29/08/16,0,19/06/16,0
20/06/16,0,02/01/17,0.8,22/06/16,0,20/07/16,0,20/06/16,0,16/07/16,0,30/08/16,0,20/06/16,0
21/06/16,0,03/01/17,9.1,23/06/16,48.8,21/07/16,0,21/06/16,2.5,17/07/16,0,31/08/16,0,21/06/16,0
22/06/16,5.1,04/01/17,11.2,24/06/16,0.3,22/07/16,0,22/06/16,0,18/07/16,6.6,01/09/16,1.3,22/06/16,0
23/06/16,17.5,06/01/17,1.5,25/06/16,0,23/07/16,0,23/06/16,48.8,19/07/16,1,02/09/16,0,23/06/16,32.5
24/06/16,0,07/01/17,0,26/06/16,0,24/07/16,0,24/06/16,0,20/07/16,0,03/09/16,0,24/06/16,22.9
